Chain	ctx11	ctx12	ctx13	ctx21	ctx22	ctx23	STD	TC	diff
t21	6	2	5	4	1	3	35	19	16
t22	6	2	5	4	3	1	30	16	14
t23	6	2	5	4	3	1	5	5	0
t11	6	2	5	4	3	1	129	49	80
t12	6	2	5	4	3	1	13	9	4
t13	6	2	5	4	3	1	71	28	43
t21	6	2	5	4	3	1	35	19	16
t22	6	3	1	2	4	5	212	18	194
t23	6	3	1	2	4	5	257	23	234
t11	6	3	1	2	4	5	320	45	275
t12	6	3	1	2	4	5	148	11	137
t13	6	3	1	2	4	5	52	8	44
t21	6	3	1	2	4	5	115	7	108
t22	6	3	1	2	5	4	265	23	242
t23	6	3	1	2	5	4	203	14	189
t11	6	3	1	2	5	4	321	45	276
t12	6	3	1	2	5	4	148	11	137
t13	6	3	1	2	5	4	52	8	44
t21	6	3	1	2	5	4	115	7	108
t22	6	3	1	4	2	5	0	13	-13
t23	6	3	1	4	2	5	0	23	-23
t11	6	3	1	4	2	5	0	49	-49
t12	6	3	1	4	2	5	0	17	-17
t13	6	3	1	4	2	5	0	10	-10
t21	6	3	1	4	2	5	0	18	-18
t22	6	3	1	4	5	2	0	23	-23
t23	6	3	1	4	5	2	0	9	-9
t11	6	3	1	4	5	2	0	49	-49
t12	6	3	1	4	5	2	0	13	-13
t13	6	3	1	4	5	2	0	10	-10
t21	6	3	1	4	5	2	0	14	-14
t22	6	3	1	5	2	4	0	13	-13
t23	6	3	1	5	2	4	0	20	-20
t11	6	3	1	5	2	4	0	49	-49
t12	6	3	1	5	2	4	0	17	-17
t13	6	3	1	5	2	4	0	10	-10
t21	6	3	1	5	2	4	0	23	-23
t22	6	3	1	5	4	2	0	20	-20
t23	6	3	1	5	4	2	0	9	-9
t11	6	3	1	5	4	2	0	49	-49
t12	6	3	1	5	4	2	0	13	-13
t13	6	3	1	5	4	2	0	10	-10
t21	6	3	1	5	4	2	0	23	-23
t22	6	3	2	1	4	5	127	18	109
t23	6	3	2	1	4	5	150	23	127
t11	6	3	2	1	4	5	193	45	148
t12	6	3	2	1	4	5	87	11	76
t13	6	3	2	1	4	5	35	11	24
t21	6	3	2	1	4	5	3	3	0
t22	6	3	2	1	5	4	148	23	125
t23	6	3	2	1	5	4	124	14	110
t11	6	3	2	1	5	4	193	45	148
t12	6	3	2	1	5	4	87	11	76
t13	6	3	2	1	5	4	35	11	24
t21	6	3	2	1	5	4	3	3	0
t22	6	3	2	4	1	5	0	9	-9
t23	6	3	2	4	1	5	0	23	-23
t11	6	3	2	4	1	5	0	49	-49
t12	6	3	2	4	1	5	0	17	-17
t13	6	3	2	4	1	5	0	19	-19
t21	6	3	2	4	1	5	0	18	-18
t22	6	3	2	4	5	1	0	23	-23
t23	6	3	2	4	5	1	0	5	-5
t11	6	3	2	4	5	1	0	49	-49
t12	6	3	2	4	5	1	0	13	-13
t13	6	3	2	4	5	1	0	15	-15
t21	6	3	2	4	5	1	0	14	-14
t22	6	3	2	5	1	4	0	9	-9
t23	6	3	2	5	1	4	0	20	-20
t11	6	3	2	5	1	4	0	49	-49
t12	6	3	2	5	1	4	0	17	-17
t13	6	3	2	5	1	4	0	19	-19
t21	6	3	2	5	1	4	0	23	-23
t22	6	3	2	5	4	1	0	20	-20
t23	6	3	2	5	4	1	0	5	-5
t11	6	3	2	5	4	1	0	49	-49
t12	6	3	2	5	4	1	0	13	-13
t13	6	3	2	5	4	1	0	15	-15
t21	6	3	2	5	4	1	0	23	-23
t22	6	3	4	1	2	5	12	12	0
t23	6	3	4	1	2	5	87	23	64
t11	6	3	4	1	2	5	124	45	79
t12	6	3	4	1	2	5	20	16	4
t13	6	3	4	1	2	5	50	24	26
t21	6	3	4	1	2	5	3	3	0
t22	6	3	4	1	5	2	98	23	75
t23	6	3	4	1	5	2	9	8	1
t11	6	3	4	1	5	2	139	45	94
t12	6	3	4	1	5	2	22	12	10
t13	6	3	4	1	5	2	55	18	37
t21	6	3	4	1	5	2	3	3	0
t22	6	3	4	2	1	5	9	9	0
t23	6	3	4	2	1	5	87	23	64
t11	6	3	4	2	1	5	124	49	75
t12	6	3	4	2	1	5	20	16	4
t13	6	3	4	2	1	5	50	24	26
t21	6	3	4	2	1	5	12	12	0
t22	6	3	4	2	5	1	114	23	91
t23	6	3	4	2	5	1	6	5	1
t11	6	3	4	2	5	1	153	45	108
t12	6	3	4	2	5	1	23	12	11
t13	6	3	4	2	5	1	59	18	41
t21	6	3	4	2	5	1	13	8	5
t22	6	3	4	5	1	2	25	9	16
t23	6	3	4	5	1	2	34	14	20
t11	6	3	4	5	1	2	280	49	231
t12	6	3	4	5	1	2	72	18	54
t13	6	3	4	5	1	2	156	26	130
t21	6	3	4	5	1	2	237	23	214
t22	6	3	4	5	2	1	51	14	37
t23	6	3	4	5	2	1	8	5	3
t11	6	3	4	5	2	1	338	49	289
t12	6	3	4	5	2	1	80	18	62
t13	6	3	4	5	2	1	190	26	164
t21	6	3	4	5	2	1	296	23	273
t22	6	3	5	1	2	4	12	12	0
t23	6	3	5	1	2	4	33	19	14
t11	6	3	5	1	2	4	124	45	79
t12	6	3	5	1	2	4	20	16	4
t13	6	3	5	1	2	4	55	29	26
t21	6	3	5	1	2	4	3	3	0
t22	6	3	5	1	4	2	33	19	14
t23	6	3	5	1	4	2	8	8	0
t11	6	3	5	1	4	2	124	45	79
t12	6	3	5	1	4	2	16	12	4
t13	6	3	5	1	4	2	55	27	28
t21	6	3	5	1	4	2	3	3	0
t22	6	3	5	2	1	4	9	9	0
t23	6	3	5	2	1	4	33	19	14
t11	6	3	5	2	1	4	124	49	75
t12	6	3	5	2	1	4	20	16	4
t13	6	3	5	2	1	4	55	29	26
t21	6	3	5	2	1	4	12	12	0
t22	6	3	5	2	4	1	33	19	14
t23	6	3	5	2	4	1	5	5	0
t11	6	3	5	2	4	1	124	45	79
t12	6	3	5	2	4	1	16	12	4
t13	6	3	5	2	4	1	60	27	33
t21	6	3	5	2	4	1	8	8	0
t22	6	3	5	4	1	2	9	9	0
t23	6	3	5	4	1	2	14	14	0
t11	6	3	5	4	1	2	133	49	84
t12	6	3	5	4	1	2	22	18	4
t13	6	3	5	4	1	2	75	29	46
t21	6	3	5	4	1	2	35	19	16
t22	6	3	5	4	2	1	14	14	0
t23	6	3	5	4	2	1	5	5	0
t11	6	3	5	4	2	1	133	49	84
t12	6	3	5	4	2	1	22	18	4
t13	6	3	5	4	2	1	75	29	46
t21	6	3	5	4	2	1	35	19	16
t22	6	4	1	2	3	5	191	16	175
t23	6	4	1	2	3	5	358	23	335
t11	6	4	1	2	3	5	422	45	377
t12	6	4	1	2	3	5	266	20	246
t13	6	4	1	2	3	5	74	10	64
t21	6	4	1	2	3	5	167	7	160
t22	6	4	1	2	5	3	480	23	457
t23	6	4	1	2	5	3	253	12	241
t11	6	4	1	2	5	3	583	45	538
t12	6	4	1	2	5	3	351	16	335
t13	6	4	1	2	5	3	100	10	90
t21	6	4	1	2	5	3	223	7	216
t22	6	4	1	3	2	5	293	13	280
t23	6	4	1	3	2	5	559	23	536
t11	6	4	1	3	2	5	650	49	601
t12	6	4	1	3	2	5	411	20	391
t13	6	4	1	3	2	5	114	10	104
t21	6	4	1	3	2	5	334	16	318
t22	6	4	1	3	5	2	933	23	910
t23	6	4	1	3	5	2	463	9	454
t11	6	4	1	3	5	2	1115	49	1066
t12	6	4	1	3	5	2	682	16	666
t13	6	4	1	3	5	2	190	10	180
t21	6	4	1	3	5	2	551	12	539
t22	6	4	1	5	2	3	0	13	-13
t23	6	4	1	5	2	3	0	18	-18
t11	6	4	1	5	2	3	0	49	-49
t12	6	4	1	5	2	3	0	22	-22
t13	6	4	1	5	2	3	0	10	-10
t21	6	4	1	5	2	3	0	23	-23
t22	6	4	1	5	3	2	0	18	-18
t23	6	4	1	5	3	2	0	9	-9
t11	6	4	1	5	3	2	0	49	-49
t12	6	4	1	5	3	2	0	22	-22
t13	6	4	1	5	3	2	0	10	-10
t21	6	4	1	5	3	2	0	23	-23
t22	6	4	2	1	3	5	88	16	72
t23	6	4	2	1	3	5	153	23	130
t11	6	4	2	1	3	5	199	45	154
t12	6	4	2	1	3	5	120	20	100
t13	6	4	2	1	3	5	37	13	24
t21	6	4	2	1	3	5	3	3	0
t22	6	4	2	1	5	3	221	23	198
t23	6	4	2	1	5	3	121	12	109
t11	6	4	2	1	5	3	271	45	226
t12	6	4	2	1	5	3	158	16	142
t13	6	4	2	1	5	3	51	13	38
t21	6	4	2	1	5	3	3	3	0
t22	6	4	2	3	1	5	25	9	16
t23	6	4	2	3	1	5	388	23	365
t11	6	4	2	3	1	5	452	49	403
t12	6	4	2	3	1	5	295	20	275
t13	6	4	2	3	1	5	125	19	106
t21	6	4	2	3	1	5	236	16	220
t22	6	4	2	3	5	1	933	23	910
t23	6	4	2	3	5	1	19	5	14
t11	6	4	2	3	5	1	1115	49	1066
t12	6	4	2	3	5	1	682	16	666
t13	6	4	2	3	5	1	285	15	270
t21	6	4	2	3	5	1	551	12	539
t22	6	4	2	5	1	3	0	9	-9
t23	6	4	2	5	1	3	0	18	-18
t11	6	4	2	5	1	3	0	49	-49
t12	6	4	2	5	1	3	0	22	-22
t13	6	4	2	5	1	3	0	19	-19
t21	6	4	2	5	1	3	0	23	-23
t22	6	4	2	5	3	1	0	18	-18
t23	6	4	2	5	3	1	0	5	-5
t11	6	4	2	5	3	1	0	49	-49
t12	6	4	2	5	3	1	0	22	-22
t13	6	4	2	5	3	1	0	15	-15
t21	6	4	2	5	3	1	0	23	-23
t22	6	4	3	1	2	5	12	12	0
t23	6	4	3	1	2	5	141	23	118
t11	6	4	3	1	2	5	172	45	127
t12	6	4	3	1	2	5	111	20	91
t13	6	4	3	1	2	5	43	22	21
t21	6	4	3	1	2	5	3	3	0
t22	6	4	3	1	5	2	221	23	198
t23	6	4	3	1	5	2	10	8	2
t11	6	4	3	1	5	2	271	45	226
t12	6	4	3	1	5	2	158	16	142
t13	6	4	3	1	5	2	74	18	56
t21	6	4	3	1	5	2	3	3	0
t22	6	4	3	2	1	5	9	9	0
t23	6	4	3	2	1	5	147	23	124
t11	6	4	3	2	1	5	188	49	139
t12	6	4	3	2	1	5	115	20	95
t13	6	4	3	2	1	5	46	22	24
t21	6	4	3	2	1	5	12	12	0
t22	6	4	3	2	5	1	227	23	204
t23	6	4	3	2	5	1	7	5	2
t11	6	4	3	2	5	1	282	45	237
t12	6	4	3	2	5	1	168	16	152
t13	6	4	3	2	5	1	76	18	58
t21	6	4	3	2	5	1	18	8	10
t22	6	4	3	5	1	2	0	9	-9
t23	6	4	3	5	1	2	0	14	-14
t11	6	4	3	5	1	2	0	49	-49
t12	6	4	3	5	1	2	0	22	-22
t13	6	4	3	5	1	2	0	24	-24
t21	6	4	3	5	1	2	0	23	-23
t22	6	4	3	5	2	1	0	14	-14
t23	6	4	3	5	2	1	0	5	-5
t11	6	4	3	5	2	1	0	49	-49
t12	6	4	3	5	2	1	0	22	-22
t13	6	4	3	5	2	1	0	24	-24
t21	6	4	3	5	2	1	0	23	-23
t22	6	4	5	1	2	3	12	12	0
t23	6	4	5	1	2	3	17	17	0
t11	6	4	5	1	2	3	128	45	83
t12	6	4	5	1	2	3	25	21	4
t13	6	4	5	1	2	3	59	29	30
t21	6	4	5	1	2	3	3	3	0
t22	6	4	5	1	3	2	17	17	0
t23	6	4	5	1	3	2	8	8	0
t11	6	4	5	1	3	2	128	45	83
t12	6	4	5	1	3	2	25	21	4
t13	6	4	5	1	3	2	59	29	30
t21	6	4	5	1	3	2	3	3	0
t22	6	4	5	2	1	3	9	9	0
t23	6	4	5	2	1	3	17	17	0
t11	6	4	5	2	1	3	128	49	79
t12	6	4	5	2	1	3	25	21	4
t13	6	4	5	2	1	3	59	29	30
t21	6	4	5	2	1	3	12	12	0
t22	6	4	5	2	3	1	17	17	0
t23	6	4	5	2	3	1	5	5	0
t11	6	4	5	2	3	1	128	45	83
t12	6	4	5	2	3	1	25	21	4
t13	6	4	5	2	3	1	59	29	30
t21	6	4	5	2	3	1	8	8	0
t22	6	4	5	3	1	2	9	9	0
t23	6	4	5	3	1	2	14	14	0
t11	6	4	5	3	1	2	132	49	83
t12	6	4	5	3	1	2	25	21	4
t13	6	4	5	3	1	2	59	29	30
t21	6	4	5	3	1	2	17	17	0
t22	6	4	5	3	2	1	14	14	0
t23	6	4	5	3	2	1	5	5	0
t11	6	4	5	3	2	1	132	49	83
t12	6	4	5	3	2	1	25	21	4
t13	6	4	5	3	2	1	64	29	35
t21	6	4	5	3	2	1	17	17	0
t22	6	5	1	2	3	4	0	16	-16
t23	6	5	1	2	3	4	0	21	-21
t11	6	5	1	2	3	4	0	45	-45
t12	6	5	1	2	3	4	0	25	-25
t13	6	5	1	2	3	4	0	10	-10
t21	6	5	1	2	3	4	0	7	-7
t22	6	5	1	2	4	3	0	21	-21
t23	6	5	1	2	4	3	0	12	-12
t11	6	5	1	2	4	3	0	45	-45
t12	6	5	1	2	4	3	0	25	-25
t13	6	5	1	2	4	3	0	10	-10
t21	6	5	1	2	4	3	0	7	-7
t22	6	5	1	3	2	4	0	13	-13
t23	6	5	1	3	2	4	0	21	-21
t11	6	5	1	3	2	4	0	49	-49
t12	6	5	1	3	2	4	0	25	-25
t13	6	5	1	3	2	4	0	10	-10
t21	6	5	1	3	2	4	0	16	-16
t22	6	5	1	3	4	2	0	21	-21
t23	6	5	1	3	4	2	0	9	-9
t11	6	5	1	3	4	2	0	49	-49
t12	6	5	1	3	4	2	0	25	-25
t13	6	5	1	3	4	2	0	10	-10
t21	6	5	1	3	4	2	0	12	-12
t22	6	5	1	4	2	3	0	13	-13
t23	6	5	1	4	2	3	0	18	-18
t11	6	5	1	4	2	3	0	49	-49
t12	6	5	1	4	2	3	0	25	-25
t13	6	5	1	4	2	3	0	10	-10
t21	6	5	1	4	2	3	0	21	-21
t22	6	5	1	4	3	2	0	18	-18
t23	6	5	1	4	3	2	0	9	-9
t11	6	5	1	4	3	2	0	49	-49
t12	6	5	1	4	3	2	0	25	-25
t13	6	5	1	4	3	2	0	10	-10
t21	6	5	1	4	3	2	0	21	-21
t22	6	5	2	1	3	4	127	16	111
t23	6	5	2	1	3	4	146	21	125
t11	6	5	2	1	3	4	270	45	225
t12	6	5	2	1	3	4	204	25	179
t13	6	5	2	1	3	4	54	13	41
t21	6	5	2	1	3	4	3	3	0
t22	6	5	2	1	4	3	146	21	125
t23	6	5	2	1	4	3	128	12	116
t11	6	5	2	1	4	3	270	45	225
t12	6	5	2	1	4	3	204	25	179
t13	6	5	2	1	4	3	58	13	45
t21	6	5	2	1	4	3	3	3	0
t22	6	5	2	3	1	4	49	9	40
t23	6	5	2	3	1	4	591	21	570
t11	6	5	2	3	1	4	996	49	947
t12	6	5	2	3	1	4	773	25	748
t13	6	5	2	3	1	4	276	19	257
t21	6	5	2	3	1	4	542	16	526
t22	6	5	2	3	4	1	0	21	-21
t23	6	5	2	3	4	1	0	5	-5
t11	6	5	2	3	4	1	0	49	-49
t12	6	5	2	3	4	1	0	25	-25
t13	6	5	2	3	4	1	0	15	-15
t21	6	5	2	3	4	1	0	12	-12
t22	6	5	2	4	1	3	0	9	-9
t23	6	5	2	4	1	3	0	18	-18
t11	6	5	2	4	1	3	0	49	-49
t12	6	5	2	4	1	3	0	25	-25
t13	6	5	2	4	1	3	0	19	-19
t21	6	5	2	4	1	3	0	21	-21
t22	6	5	2	4	3	1	0	18	-18
t23	6	5	2	4	3	1	0	5	-5
t11	6	5	2	4	3	1	0	49	-49
t12	6	5	2	4	3	1	0	25	-25
t13	6	5	2	4	3	1	0	15	-15
t21	6	5	2	4	3	1	0	21	-21
t22	6	5	3	1	2	4	12	12	0
t23	6	5	3	1	2	4	129	21	108
t11	6	5	3	1	2	4	229	45	184
t12	6	5	3	1	2	4	156	25	131
t13	6	5	3	1	2	4	61	22	39
t21	6	5	3	1	2	4	3	3	0
t22	6	5	3	1	4	2	146	21	125
t23	6	5	3	1	4	2	9	8	1
t11	6	5	3	1	4	2	270	45	225
t12	6	5	3	1	4	2	204	25	179
t13	6	5	3	1	4	2	73	18	55
t21	6	5	3	1	4	2	3	3	0
t22	6	5	3	2	1	4	9	9	0
t23	6	5	3	2	1	4	129	21	108
t11	6	5	3	2	1	4	233	49	184
t12	6	5	3	2	1	4	156	25	131
t13	6	5	3	2	1	4	68	22	46
t21	6	5	3	2	1	4	12	12	0
t22	6	5	3	2	4	1	163	21	142
t23	6	5	3	2	4	1	6	5	1
t11	6	5	3	2	4	1	301	45	256
t12	6	5	3	2	4	1	222	25	197
t13	6	5	3	2	4	1	77	18	59
t21	6	5	3	2	4	1	13	8	5
t22	6	5	3	4	1	2	0	9	-9
t23	6	5	3	4	1	2	0	14	-14
t11	6	5	3	4	1	2	0	49	-49
t12	6	5	3	4	1	2	0	25	-25
t13	6	5	3	4	1	2	0	24	-24
t21	6	5	3	4	1	2	0	21	-21
t22	6	5	3	4	2	1	0	14	-14
t23	6	5	3	4	2	1	0	5	-5
t11	6	5	3	4	2	1	0	49	-49
t12	6	5	3	4	2	1	0	25	-25
t13	6	5	3	4	2	1	0	24	-24
t21	6	5	3	4	2	1	0	21	-21
t22	6	5	4	1	2	3	12	12	0
t23	6	5	4	1	2	3	17	17	0
t11	6	5	4	1	2	3	229	45	184
t12	6	5	4	1	2	3	156	25	131
t13	6	5	4	1	2	3	78	27	51
t21	6	5	4	1	2	3	3	3	0
t22	6	5	4	1	3	2	17	17	0
t23	6	5	4	1	3	2	8	8	0
t11	6	5	4	1	3	2	229	45	184
t12	6	5	4	1	3	2	156	25	131
t13	6	5	4	1	3	2	78	27	51
t21	6	5	4	1	3	2	3	3	0
t22	6	5	4	2	1	3	9	9	0
t23	6	5	4	2	1	3	17	17	0
t11	6	5	4	2	1	3	233	49	184
t12	6	5	4	2	1	3	156	25	131
t13	6	5	4	2	1	3	78	27	51
t21	6	5	4	2	1	3	12	12	0
t22	6	5	4	2	3	1	17	17	0
t23	6	5	4	2	3	1	5	5	0
t11	6	5	4	2	3	1	233	45	188
t12	6	5	4	2	3	1	156	25	131
t13	6	5	4	2	3	1	78	27	51
t21	6	5	4	2	3	1	8	8	0
t22	6	5	4	3	1	2	9	9	0
t23	6	5	4	3	1	2	14	14	0
t11	6	5	4	3	1	2	233	49	184
t12	6	5	4	3	1	2	156	25	131
t13	6	5	4	3	1	2	78	27	51
t21	6	5	4	3	1	2	17	17	0
t22	6	5	4	3	2	1	14	14	0
t23	6	5	4	3	2	1	5	5	0
t11	6	5	4	3	2	1	233	49	184
t12	6	5	4	3	2	1	156	25	131
t13	6	5	4	3	2	1	78	27	51
t21	6	5	4	3	2	1	17	17	0
